,CVE_ENT,CVE_MUN,CVE_LOC,NOM_LOC
690,05,007,0001,Cuatro Ciénegas de Carranza
691,05,007,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
692,05,007,9999,Localidad no especificada
693,05,008,0000,Escobedo
694,05,008,0001,Escobedo
695,05,008,0008,Obayos
696,05,008,0009,Primero de Mayo
697,05,008,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
698,05,008,9999,Localidad no especificada
699,05,009,0000,Francisco I. Madero
700,05,009,0001,Francisco I. Madero (Chávez)
701,05,009,0003,Alamito
702,05,009,0007,Francisco I. Madero (Banco de Londres)
703,05,009,0008,Batopilas
704,05,009,0010,Buenavista de Arriba
705,05,009,0013,Colón
706,05,009,0014,La Coruña
707,05,009,0021,Finisterre
708,05,009,0022,Florencia
709,05,009,0023,La Florida
710,05,009,0025,Hidalgo
711,05,009,0026,Jaboncillo
712,05,009,0028,Lequeitio
713,05,009,0031,Las Mercedes
714,05,009,0036,Nuevo León
715,05,009,0038,La Pinta
716,05,009,0039,El Porvenir (El Porvenir de Arriba)
717,05,009,0045,San Esteban de Egipto
718,05,009,0049,San Salvador de Arriba
719,05,009,0050,Santa María (Santa María de Arriba)
720,05,009,0053,Seis de Octubre (Santo Niño)
721,05,009,0058,El Venado
722,05,009,0062,Las Virginias
723,05,009,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
724,05,009,9999,Localidad no especificada
725,05,010,0000,Frontera
726,05,010,0001,Frontera
727,05,010,0002,La Cruz
728,05,010,0005,Ocho de Enero
729,05,010,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
730,05,011,0000,General Cepeda
731,05,011,0001,General Cepeda
732,05,011,0007,Guelatao
733,05,011,0018,Dos de Abril
734,05,011,0027,Presa de Guadalupe (Guadalupe)
735,05,011,0036,Macuyú
736,05,011,0059,La Rosa
737,05,011,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
738,05,011,9999,Localidad no especificada
739,05,012,0000,Guerrero
740,05,012,0001,Guerrero
741,05,013,0000,Hidalgo
742,05,013,0001,Hidalgo
743,05,013,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
744,05,014,0000,Jiménez
745,05,014,0001,Jiménez
746,05,014,0006,Madero del Río
747,05,014,0007,La Muralla
748,05,014,0011,El Orégano
749,05,014,0014,Palmira (Victoria)
750,05,014,0018,Purísima
751,05,014,0020,San Carlos
752,05,014,0023,San Vicente
753,05,014,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
754,05,014,9999,Localidad no especificada
755,05,015,0000,Juárez
756,05,015,0001,Juárez
757,05,016,0000,Lamadrid
758,05,016,0001,Lamadrid
759,05,016,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
760,05,017,0000,Matamoros
761,05,017,0001,Matamoros
762,05,017,0003,Atalaya
763,05,017,0010,Compuertas
764,05,017,0011,El Consuelo
765,05,017,0012,San Antonio del Coyote
766,05,017,0013,El Cuije
767,05,017,0016,Escuadrón Doscientos Uno
768,05,017,0017,La Esperanza
769,05,017,0023,Granada
770,05,017,0024,Guadalupe Victoria
771,05,017,0025,Hidalgo
772,05,017,0026,Hormiguero
773,05,017,0027,La Luz
774,05,017,0029,Maravillas
775,05,017,0033,El Pilar
776,05,017,0035,Purísima
777,05,017,0036,El Refugio
778,05,017,0038,El Sacrificio
779,05,017,0041,San Felipe Aguanaval
780,05,017,0045,Santa Ana del Pilar
781,05,017,0046,Santo Niño Aguanaval
782,05,017,0048,Solima
783,05,017,0068,Corona
784,05,017,0122,El Cambio
785,05,017,0166,La Flor de Mayo y la Barca
786,05,017,0265,Los Ángeles
787,05,017,0274,Entronque Congregación Hidalgo
788,05,017,0285,Noria Número Tres Ejido San Miguel
789,05,017,0286,Noria Número Cinco Ejido San Miguel
790,05,017,0330,Noria Número Dos del Ejido Buen Abrigo (La Selva)
791,05,017,0351,La Libertad
792,05,017,0429,El Fénix [Establo]
793,05,017,0439,San Miguel (María Guadalupe Adame Morales)
794,05,017,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
795,05,017,9999,Localidad no especificada
796,05,018,0000,Monclova
797,05,018,0001,Monclova
798,05,018,0575,Monclova
799,05,018,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
800,05,018,9999,Localidad no especificada
801,05,019,0000,Morelos
802,05,019,0001,Morelos
803,05,019,0004,Los Álamos
804,05,019,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
805,05,020,0000,Múzquiz
806,05,020,0001,Ciudad Melchor Múzquiz
807,05,020,0017,Barroterán [Estación]
808,05,020,0043,Las Esperanzas
809,05,020,0047,Minas la Florida (La Florida)
810,05,020,0070,Minas de Barroterán
811,05,020,0071,Rancherías
812,05,020,0093,Palaú
813,05,020,0439,Nogalitos
814,05,020,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
815,05,020,9999,Localidad no especificada
816,05,021,0000,Nadadores
817,05,021,0001,Nadadores
818,05,021,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
819,05,022,0000,Nava
820,05,022,0001,Nava
821,05,022,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
822,05,023,0000,Ocampo
823,05,023,0001,Ocampo
824,05,023,0410,Chula Vista
825,05,023,0453,Laguna del Rey (Químicas del Rey)
826,05,023,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
827,05,024,0000,Parras
828,05,024,0001,Parras de la Fuente
829,05,024,0051,El Mimbre
830,05,024,0091,San José de Patagalana
831,05,024,0116,Tizoc
832,05,024,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
833,05,024,9999,Localidad no especificada
834,05,025,0000,Piedras Negras
835,05,025,0001,Piedras Negras
836,05,025,0015,El Moral
837,05,025,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
838,05,025,9999,Localidad no especificada
839,05,026,0000,Progreso
840,05,026,0001,Progreso
841,05,026,0003,Mineral la Luz (Minas de la Luz)
842,05,026,0007,San José de Aura
843,05,026,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
844,05,027,0000,Ramos Arizpe
845,05,027,0001,Ramos Arizpe
846,05,027,0070,Paredón
847,05,027,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
848,05,027,9999,Localidad no especificada
849,05,028,0000,Sabinas
850,05,028,0001,Sabinas
851,05,028,0003,Cloete
852,05,028,0115,Agujita
853,05,028,0122,Barrio Seis (Agujita)
854,05,028,0342,Sabinas
855,05,028,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
856,05,029,0000,Sacramento
857,05,029,0001,Sacramento
858,05,029,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
859,05,030,0000,Saltillo
860,05,030,0001,Saltillo
861,05,030,0073,Agua Nueva
862,05,030,0114,El Derramadero
863,05,030,0146,Las Mangas
864,05,030,0175,Presa de los Muchachos
865,05,030,0177,Presa de San Pedro
866,05,030,0208,San Francisco del Ejido
867,05,030,0214,San Juan de la Vaquería
868,05,030,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
869,05,030,9999,Localidad no especificada
870,05,031,0000,San Buenaventura
871,05,031,0001,San Buenaventura
872,05,031,0022,San Antonio de la Cascada
873,05,031,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
874,05,032,0000,San Juan de Sabinas
875,05,032,0001,San Juan de Sabinas
876,05,032,0014,Nueva Rosita
877,05,032,0033,Santa María
878,05,032,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
879,05,032,9999,Localidad no especificada
880,05,033,0000,San Pedro
881,05,033,0001,San Pedro
882,05,033,0003,Emiliano Zapata (Albia)
883,05,033,0005,Alejo González (Bilbao)
884,05,033,0015,Bolívar
885,05,033,0022,Concordia (La Rosita)
886,05,033,0028,El Estribo
887,05,033,0029,La Fe
888,05,033,0030,Frontera
889,05,033,0031,Gabino Vázquez (Begoña)
890,05,033,0032,Gatas Mochas
891,05,033,0034,Ignacio Zaragoza
892,05,033,0036,Lázaro Cárdenas (Dolores)
893,05,033,0037,Luchana
894,05,033,0042,Mayrán
895,05,033,0046,El Nilo
896,05,033,0058,Primero de Mayo (Algorta)
897,05,033,0062,El Retiro
898,05,033,0070,San Antonio de Gurza
899,05,033,0072,San Esteban de Abajo
900,05,033,0073,San Felipe (San Felipe de Purcell)
901,05,033,0074,San Francisco de Arriba
902,05,033,0076,San Francisco de la Fe
903,05,033,0077,San Ignacio
904,05,033,0079,San Lorenzo
905,05,033,0083,San Marcos
906,05,033,0084,San Miguel
907,05,033,0087,San Patricio
908,05,033,0088,San Rafael de Abajo
909,05,033,0089,San Rafael de Arriba
910,05,033,0093,Santa Brígida
911,05,033,0094,Santa Elena
912,05,033,0101,Santiago
913,05,033,0105,Sofía de Arriba
914,05,033,0107,Tacubaya
915,05,033,0108,Tebas y Palmira
916,05,033,0110,El Triángulo
917,05,033,0112,Vega Larga
918,05,033,0113,Veinte de Noviembre (Santa Lucía)
919,05,033,0114,El Venado
920,05,033,0115,La Victoria
921,05,033,0231,Presa de Guadalupe (Vida Nueva)
922,05,033,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
923,05,033,9999,Localidad no especificada
924,05,034,0000,Sierra Mojada
925,05,034,0001,Sierra Mojada
926,05,034,0020,La Esmeralda
927,05,034,0025,Hércules
928,05,034,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
929,05,035,0000,Torreón
930,05,035,0001,Torreón
931,05,035,0152,La Concha
932,05,035,0158,La Flor de Jimulco
933,05,035,0165,Juan Eugenio
934,05,035,0178,La Partida
935,05,035,0179,Paso del Águila
936,05,035,0180,La Paz
937,05,035,0182,La Perla
938,05,035,0183,El Perú
939,05,035,0186,Rancho Alegre
940,05,035,0197,Santa Fe
941,05,035,0292,Noria Cuatro (La Joya)
942,05,035,0338,El Águila
943,05,035,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
944,05,035,9999,Localidad no especificada
945,05,036,0000,Viesca
946,05,036,0001,Viesca
947,05,036,0004,Boquilla de las Perlas
948,05,036,0009,Emiliano Zapata
949,05,036,0012,Flor de Mayo
950,05,036,0013,Gabino Vázquez (San Luis)
951,05,036,0014,Gilita
952,05,036,0023,Mieleras
953,05,036,0026,Nueva Reynosa
954,05,036,0030,La Rosita
955,05,036,0032,San José del Aguaje
956,05,036,0033,San Juan de Villanueva (Villanueva)
957,05,036,0040,Tanque Aguilereño (El Tanque)
958,05,036,0042,Tejabán del Esfuerzo (El Esfuerzo)
959,05,036,0044,La Ventana
960,05,036,0046,Villa de Bilbao
961,05,036,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
962,05,036,9999,Localidad no especificada
963,05,037,0000,Villa Unión
964,05,037,0001,Villa Unión
965,05,037,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
966,05,038,0000,Zaragoza
967,05,038,0001,Zaragoza
968,05,038,0038,Congregación el Remolino
969,05,038,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
970,05,038,9999,Localidad no especificada
971,05,999,0000,Municipio no especificado
972,05,999,9999,Localidad no especificada
973,06,000,0000,Colima
974,06,001,0000,Armería
975,06,001,0001,Ciudad de Armería
976,06,001,0007,Cofradía de Juárez
977,06,001,0009,Cuyutlán
978,06,001,0032,El Paraíso [Balneario]
979,06,001,0035,Rincón de López
980,06,001,0042,Los Reyes (Zorrillos)
981,06,001,0045,Augusto Gómez Villanueva (Coalatilla)
982,06,001,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
983,06,002,0000,Colima
984,06,002,0001,Colima
985,06,002,0049,Acatitán
986,06,002,0053,El Alpuyequito
987,06,002,0054,Los Asmoles
988,06,002,0071,El Chanal
989,06,002,0074,Estapilla
990,06,002,0077,Las Guásimas (Las Borregas)
991,06,002,0092,Los Ortices
992,06,002,0098,Piscila
993,06,002,0102,Cardona
994,06,002,0109,Los Tepames
995,06,002,0189,Loma de Fátima
996,06,002,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
997,06,002,9999,Localidad no especificada
998,06,003,0000,Comala
999,06,003,0001,Comala
1000,06,003,0011,Cofradía de Suchitlán
1001,06,003,0023,Nogueras
1002,06,003,0032,El Remudadero
1003,06,003,0035,Suchitlán
1004,06,003,0037,Zacualpan
1005,06,003,0057,La Nogalera
1006,06,003,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1007,06,004,0000,Coquimatlán
1008,06,004,0001,Coquimatlán
1009,06,004,0003,El Alcomún (Luis Echeverría Álvarez)
1010,06,004,0010,El Chical
1011,06,004,0013,La Esperanza
1012,06,004,0014,Jala
1013,06,004,0015,Pueblo Juárez (La Magdalena)
1014,06,004,0016,Los Limones
1015,06,004,0023,La Sidra
1016,06,004,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1017,06,004,9999,Localidad no especificada
1018,06,005,0000,Cuauhtémoc
1019,06,005,0001,Cuauhtémoc
1020,06,005,0004,Alcaraces
1021,06,005,0006,Alzada
1022,06,005,0007,Buenavista
1023,06,005,0010,Chiapa
1024,06,005,0014,Ocotillo
1025,06,005,0016,Palmillas
1026,06,005,0018,Quesería
1027,06,005,0021,San Joaquín
1028,06,005,0023,El Trapiche
1029,06,005,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1030,06,006,0000,Ixtlahuacán
1031,06,006,0001,Ixtlahuacán
1032,06,006,0006,Aquiles Serdán (Tamala)
1033,06,006,0014,Las Conchas
1034,06,006,0043,Las Trancas
1035,06,006,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1036,06,007,0000,Manzanillo
1037,06,007,0001,Manzanillo
1038,06,007,0011,Camotlán de Miraflores
1039,06,007,0013,Canoas
1040,06,007,0016,Los Cedros
1041,06,007,0020,La Central
1042,06,007,0021,El Colomo
1043,06,007,0026,Chandiablo
1044,06,007,0028,El Chavarín
1045,06,007,0033,Emiliano Zapata
1046,06,007,0044,Jalipa
1047,06,007,0049,Las Juntas (La Floreña)
1048,06,007,0050,Puertecito de Lajas
1049,06,007,0058,El Naranjo
1050,06,007,0070,Punta de Agua de Camotlán
1051,06,007,0072,Río Marabasco
1052,06,007,0077,San Buenaventura
1053,06,007,0083,Santa Rita
1054,06,007,0092,Veladero de los Otates
1055,06,007,0094,Venustiano Carranza (Cualata)
1056,06,007,0129,Francisco Villa
1057,06,007,0130,Nuevo Cuyutlán
1058,06,007,0203,San José de Lúmber (Piedra Redonda)
1059,06,007,0259,Santiago Cervantes
1060,06,007,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1061,06,007,9999,Localidad no especificada
1062,06,008,0000,Minatitlán
1063,06,008,0001,Minatitlán
1064,06,008,0044,La Coconal
1065,06,008,0048,Paticajo
1066,06,008,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1067,06,008,9999,Localidad no especificada
1068,06,009,0000,Tecomán
1069,06,009,0001,Tecomán
1070,06,009,0011,Colonia Bayardo
1071,06,009,0017,Caleras
1072,06,009,0018,Callejones
1073,06,009,0025,Cerro de Ortega
1074,06,009,0027,Cofradía de Hidalgo (Laguna de Alcuzahue)
1075,06,009,0028,Cofradía de Morelos
1076,06,009,0080,Madrid
1077,06,009,0147,Tecolapa
1078,06,009,0818,Santa Rosa
1079,06,009,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1080,06,010,0000,Villa de Álvarez
1081,06,010,0001,Ciudad de Villa de Álvarez
1082,06,010,0015,Juluapan
1083,06,010,0037,Pueblo Nuevo
1084,06,010,0070,La Lima
1085,06,010,0131,El Haya
1086,06,010,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1087,06,999,0000,Municipio no especificado
1088,06,999,9999,Localidad no especificada
1089,07,000,0000,Chiapas
1090,07,001,0000,Acacoyagua
1091,07,001,0001,Acacoyagua
1092,07,001,0002,Los Amates
1093,07,001,0006,Los Cacaos
1094,07,001,0014,Hidalgo
1095,07,001,0017,Jalapa
1096,07,001,0021,Nueva Libertad
1097,07,001,0118,San Marcos Uno
1098,07,001,0131,Las Brisas
1099,07,001,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1100,07,001,9999,Localidad no especificada
1101,07,002,0000,Acala
1102,07,002,0001,Acala
1103,07,002,0002,Adolfo López Mateos
1104,07,002,0049,Rizo de Oro
1105,07,002,0070,Unión Buenavista
1106,07,002,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1107,07,002,9999,Localidad no especificada
1108,07,003,0000,Acapetahua
1109,07,003,0001,Acapetahua
1110,07,003,0005,El Arenal
1111,07,003,0006,Barra Zacapulco
1112,07,003,0007,Barrio Nuevo
1113,07,003,0012,Consuelo Ulapa
1114,07,003,0021,Laguna Seca
1115,07,003,0022,Luis Espinoza
1116,07,003,0023,El Madronal
1117,07,003,0024,Mariano Matamoros
1118,07,003,0046,Soconusco
1119,07,003,0068,Jiquilpan (Estación Bonanza)
1120,07,003,0073,Río Arriba
1121,07,003,0081,Absalón Castellanos Domínguez
1122,07,003,0084,Las Cruces
1123,07,003,0194,Río Negro
1124,07,003,0268,Jiquilpan (Rancho Quemado)
1125,07,003,0376,Los Cerritos
1126,07,003,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1127,07,004,0000,Altamirano
1128,07,004,0001,Altamirano
1129,07,004,0004,Belisario Domínguez
1130,07,004,0030,Jalisco
1131,07,004,0031,Joaquín Miguel Gutiérrez (Rancho Mateo)
1132,07,004,0032,La Laguna
1133,07,004,0037,Luis Espinoza
1134,07,004,0054,Puerto Rico
1135,07,004,0081,Venustiano Carranza
1136,07,004,0158,San Luis Potosí
1137,07,004,0182,Nuevo San Carlos
1138,07,004,0225,Morelia (Victórico Rodolfo Grajales)
1139,07,004,0289,San Miguel Chiptic
1140,07,004,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1141,07,005,0000,Amatán
1142,07,005,0001,Amatán
1143,07,005,0011,El Calvario
1144,07,005,0040,Francisco I. Madero
1145,07,005,0041,Guadalupe Victoria
1146,07,005,0047,El Limón
1147,07,005,0059,Morelia
1148,07,005,0067,El Porvenir Tres Picos
1149,07,005,0075,Reforma y Planada
1150,07,005,0088,San Antonio Tres Picos
1151,07,005,0098,San Lorenzo
1152,07,005,0115,Villa Luz
1153,07,005,0121,El Retiro
1154,07,005,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1155,07,005,9999,Localidad no especificada
1156,07,006,0000,Amatenango de la Frontera
1157,07,006,0001,Amatenango de la Frontera
1158,07,006,0004,Buenavista
1159,07,006,0011,Chiquisbil
1160,07,006,0013,Francisco I. Madero
1161,07,006,0014,Guadalupe Victoria
1162,07,006,0017,Sabinalito
1163,07,006,0026,La Montaña
1164,07,006,0028,Monte Ordóñez
1165,07,006,0033,Nueva Morelia
1166,07,006,0034,Nuevo Amatenango
1167,07,006,0036,Ojo de Agua
1168,07,006,0037,Ojo de Agua las Cruces
1169,07,006,0038,El Pacayal
1170,07,006,0039,Pacayalito
1171,07,006,0044,Potrerillo
1172,07,006,0048,Regadillo
1173,07,006,0049,La Rinconada
1174,07,006,0050,Río Guerrero
1175,07,006,0054,Tapitzalá Número Dos
1176,07,006,0055,Veinte de Noviembre
1177,07,006,0077,El Chorro
1178,07,006,0078,El Retiro
1179,07,006,0098,Nueva Victoria
1180,07,006,0129,Miguel Hidalgo
1181,07,006,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1182,07,006,9999,Localidad no especificada
1183,07,007,0000,Amatenango del Valle
1184,07,007,0001,Amatenango del Valle
1185,07,007,0012,El Madronal
1186,07,007,0066,San Caralampio Chavín
1187,07,007,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1188,07,007,9999,Localidad no especificada
1189,07,008,0000,Ángel Albino Corzo
1190,07,008,0001,Jaltenango de la Paz (Ángel Albino Corzo)
1191,07,008,0007,Francisco I. Madero
1192,07,008,0010,Libertad del Pajal
1193,07,008,0014,Nueva Colombia
1194,07,008,0015,Nueva Independencia
1195,07,008,0016,Nueva Palestina
1196,07,008,0020,Plan de Ayutla
1197,07,008,0023,Querétaro
1198,07,008,0025,Salvador Urbina
1199,07,008,0141,La Paz
1200,07,008,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1201,07,008,9999,Localidad no especificada
1202,07,009,0000,Arriaga
1203,07,009,0001,Arriaga
1204,07,009,0013,Azteca (La Punta)
1205,07,009,0027,5 de Mayo
1206,07,009,0041,Emiliano Zapata
1207,07,009,0046,La Gloria
1208,07,009,0053,Lázaro Cárdenas
1209,07,009,0058,La Línea
1210,07,009,0079,Nicolás Bravo (El Hondo)
1211,07,009,0083,Oaxaquita
1212,07,009,0093,Punta Flor
1213,07,009,0161,Villa del Mar
1214,07,009,0169,El Arenal
1215,07,009,0194,El Pleito
1216,07,009,0285,Bola de Oro
1217,07,009,0341,San Isidro
1218,07,009,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1219,07,009,9999,Localidad no especificada
1220,07,010,0000,Bejucal de Ocampo
1221,07,010,0001,Bejucal de Ocampo
1222,07,010,0009,El Pino
1223,07,010,0012,Reforma
1224,07,010,0017,El Molino
1225,07,010,0019,Ojo de Agua Centro
1226,07,010,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1227,07,011,0000,Bella Vista
1228,07,011,0001,Bella Vista
1229,07,011,0004,Emiliano Zapata
1230,07,011,0005,La Hacienda
1231,07,011,0011,Nuevo Pacayal
1232,07,011,0014,El Progreso
1233,07,011,0015,La Rinconada
1234,07,011,0016,San José las Chicharras
1235,07,011,0017,San Juan Progreso
1236,07,011,0019,Las Chicharras
1237,07,011,0020,Unión Progreso
1238,07,011,0022,Las Flores
1239,07,011,0039,Cárdenas Ojo de Agua
1240,07,011,0051,La Independencia
1241,07,011,0110,Los Lagos
1242,07,011,0122,Los Llanitos
1243,07,011,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
1244,07,012,0000,Berriozábal
1245,07,012,0001,Berriozábal
1246,07,012,0038,Efraín A. Gutiérrez
1247,07,012,0053,Ignacio Zaragoza
1248,07,012,0059,Las Maravillas
1249,07,012,0093,San Antonio Bombano
1250,07,012,0276,Amendu
1251,07,012,0306,La Libertad
1252,07,012,0315,El Palmar
